,Years,CH4(ppb),Temp(Celsius),Temp(Kelvin),CO2(ppm),years_workaround
2064,43848.7383,,-8.68,,,438.48738299999997
2065,43902.1836,,-8.02,,,439.02183599999995
2066,43927.2,499.3333333,,,,439.272
2067,43953.5859,,-7.94,,,439.53585899999996
2068,44004.9023,,-8.74,,,440.04902300000003
2069,44058.3555,,-8.66,,,440.583555
2070,44112.4062,,-8.31,,,441.124062
2071,44165.9531,,-8.82,,,441.659531
2072,44220.7422,,-8.77,,,442.207422
2073,44263.5,497.47,,,,442.635
2074,44276.0078,,-8.44,,,442.760078
2075,44329.9648,,-8.04,,,443.299648
2076,44381.8711,,-7.04,,,443.81871099999995
2077,44389.4,514.0,,,,443.894
2078,44431.0469,,-7.63,,,444.310469
2079,44481.8086,,-8.73,,,444.818086
2080,44534.9688,,-8.3,,,445.349688
2081,44588.0078,,-8.46,,,445.88007799999997
2082,44598.5,499.35,,,,445.985
2083,44640.9766,,-7.9,,,446.409766
2084,44692.2422,,-7.57,,,446.922422
2085,44742.668,,-7.92,,,447.42668
2086,44793.7539,,-7.8,,,447.937539
2087,44794.9,493.0,,,,447.949
2088,44844.8242,,-7.78,,,448.44824200000005
2089,44895.5391,,-7.57,,,448.955391
2090,44945.7812,,-7.65,,,449.457812
2091,44996.1289,,-7.75,,,449.961289
2092,45038.2,440.27,,,,450.38199999999995
2093,45046.168,,-7.17,,,450.46168
2094,45095.0234,,-7.12,,,450.95023399999997
2095,45142.543,,-6.62,,,451.42543
2096,45189.4297,,-7.04,,,451.894297
2097,45236.6836,,-7.0,,,452.366836
2098,45237.7,432.1,,,,452.37699999999995
2099,45270.9,441.4,,,,452.709
2100,45284.168,,-6.92,,,452.84168
2101,45331.3555,,-6.59,,,453.31355499999995
2102,45377.3008,,-6.79,,,453.77300799999995
2103,45423.6797,,-6.51,,,454.236797
2104,45469.9023,,-6.97,,,454.699023
2105,45516.8398,,-6.9,,,455.168398
2106,45521.1,424.5,,,,455.211
2107,45562.168,,-5.27,,,455.62167999999997
2108,45606.4023,,-7.05,,,456.064023
2109,45651.8398,,-6.19,,,456.518398
2110,45696.6992,,-6.69,,,456.966992
2111,45718.3,436.6666667,,,,457.18300000000005
2112,45742.3828,,-5.44,,,457.423828
2113,45784.8477,,-6.01,,,457.848477
2114,45827.0469,,-5.35,,,458.270469
2115,45869.8086,,-6.28,,,458.698086
2116,45912.3516,,-4.25,,,459.123516
2117,45950.957,,-5.14,,,459.50957
2118,45991.8984,,-6.03,,,459.91898399999997
2119,46002.4,452.8,,,,460.024
2120,46035.5586,,-6.86,,,460.35558599999996
2121,46080.4414,,-5.8,,,460.804414
2122,46123.9727,,-5.24,,,461.23972699999996
2123,46165.1797,,-6.38,,,461.651797
2124,46209.7617,,-6.31,,,462.097617
2125,46223.0,414.0,,,,462.23
2126,46253.8086,,-6.12,,,462.53808599999996
2127,46297.8125,,-6.18,,,462.978125
2128,46341.4883,,-5.7,,,463.414883
2129,46384.3516,,-5.72,,,463.843516
2130,46426.6406,,-4.85,,,464.26640599999996
2131,46465.8281,,-4.57,,,464.658281
2132,46503.7773,,-4.03,,,465.037773
2133,46541.75,,-5.64,,,465.4175
2134,46583.0586,,-5.51,,,465.830586
2135,46624.3125,,-5.05,,,466.243125
2136,46665.5703,,-5.68,,,466.655703
2137,46706.7891,,-5.25,,,467.06789100000003
2138,46727.5,435.0,,,,467.275
2139,46748.3516,,-6.58,,,467.483516
2140,46793.8125,,-6.49,,,467.938125
2141,46839.5742,,-6.86,,,468.39574200000004
2142,46885.4414,,-5.88,,,468.854414
2143,46930.0898,,-6.44,,,469.300898
2144,46974.7695,,-6.44,,,469.747695
2145,46988.5,461.23,,,,469.885
2146,47019.8555,,-6.17,,,470.198555
2147,47064.7266,,-6.75,,,470.647266
2148,47111.0234,,-6.8,,,471.110234
2149,47157.7344,,-6.24,,,471.57734400000004
2150,47202.5938,,-6.44,,,472.025938
2151,47246.1719,,-4.97,,,472.461719
2152,47289.3398,,-6.67,,,472.893398
2153,47307.4,464.0,,,,473.074
2154,47333.6016,,-6.64,,,473.33601600000003
2155,47336.0,,,218.3,189.3,473.36
2156,47380.2383,,-7.15,,,473.80238299999996
2157,47427.9141,,-6.59,,,474.27914100000004
2158,47474.2695,,-6.97,,,474.742695
2159,47521.7969,,-6.73,,,475.21796900000004
2160,47538.2,433.5,,,,475.38199999999995
2161,47568.6562,,-7.0,,,475.686562
2162,47616.4492,,-7.2,,,476.16449200000005
2163,47663.9375,,-6.24,,,476.639375
2164,47709.5664,,-6.27,,,477.09566400000006
2165,47755.2852,,-7.13,,,477.552852
2166,47765.5,451.8,,,,477.655
2167,47803.2578,,-7.66,,,478.032578
2168,47852.4219,,-6.65,,,478.524219
2169,47900.2695,,-7.25,,,479.002695
2170,47940.0,491.65,,,,479.4
2171,47949.9453,,-8.94,,,479.499453
2172,48004.9102,,-7.92,,,480.049102
2173,48057.9961,,-8.02,,,480.57996099999997
2174,48110.9883,,-8.55,,,481.10988299999997
2175,48164.9297,,-7.94,,,481.649297
2176,48217.0703,,-7.31,,,482.170703
2177,48241.6,469.6666667,,,,482.416
2178,48267.7578,,-7.99,,,482.677578
2179,48318.1914,,-6.8,,,483.181914
2180,48366.5234,,-6.63,,,483.665234
2181,48413.6953,,-6.8,,,484.136953
2182,48460.9883,,-7.31,,,484.60988299999997
2183,48490.5,489.02,,,,484.905
2184,48510.1289,,-7.0,,,485.101289
2185,48558.3789,,-8.51,,,485.583789
2186,48613.1289,,-7.56,,,486.13128900000004
2187,48663.7305,,-6.93,,,486.63730499999997
2188,48672.4,493.0,,,,486.724
2189,48711.832,,-8.32,,,487.11832000000004
2190,48765.5781,,-8.17,,,487.655781
2191,48818.9648,,-7.08,,,488.18964800000003
2192,48854.0,,,217.5,188.4,488.54
2193,48867.3867,,-7.01,,,488.67386700000003
2194,48915.2656,,-6.54,,,489.152656
2195,48962.3906,,-7.57,,,489.623906
2196,48970.8,510.15,,,,489.708
2197,49012.3008,,-7.67,,,490.12300799999997
2198,49063.2695,,-7.59,,,490.632695
2199,49114.6094,,-8.17,,,491.146094
2200,49166.7695,,-7.28,,,491.66769500000004
2201,49193.8,515.0,,,,491.93800000000005
2202,49217.6055,,-8.05,,,492.17605499999996
2203,49269.4883,,-7.64,,,492.69488299999995
2204,49321.543,,-8.39,,,493.21542999999997
2205,49374.6875,,-7.36,,,493.746875
2206,49425.7578,,-7.96,,,494.25757799999997
2207,49476.5,544.03,,,,494.765
2208,49477.168,,-7.16,,,494.77168
2209,49526.3398,,-6.75,,,495.263398
2210,49574.6211,,-7.54,,,495.74621099999996
2211,49624.293,,-7.45,,,496.24293
2212,49670.8,517.0,,,,496.708
2213,49673.0312,,-6.1,,,496.73031199999997
2214,49690.0,,,217.3,210.1,496.9
2215,49720.7617,,-7.7,,,497.207617
2216,49770.2188,,-7.67,,,497.70218800000004
2217,49820.1133,,-6.3,,,498.20113299999997
2218,49868.6797,,-7.67,,,498.686797
2219,49918.4375,,-7.49,,,499.184375
2220,49933.2,530.9,,,,499.332
2221,49969.7734,,-8.18,,,499.69773399999997
2222,50021.625,,-7.06,,,500.21625
2223,50070.9141,,-6.64,,,500.70914100000005
2224,50118.2812,,-6.96,,,501.18281199999996
2225,50165.8828,,-6.5,,,501.65882799999997
2226,50169.7,526.6,,,,501.69699999999995
2227,50212.332,,-7.02,,,502.12332000000004
2228,50260.7617,,-7.53,,,502.607617
2229,50311.4062,,-7.5,,,503.114062
2230,50361.8672,,-7.06,,,503.618672
2231,50398.5,566.5,,,,503.985
2232,50410.582,,-7.05,,,504.10582
2233,50458.0586,,-5.64,,,504.580586
2234,50503.3242,,-7.17,,,505.03324200000003
2235,50551.1289,,-7.43,,,505.51128900000003
2236,50582.2,542.6666667,,,,505.82199999999995
2237,50601.9258,,-8.11,,,506.019258
2238,50652.4727,,-6.25,,,506.524727
2239,50663.0,,,216.9,215.7,506.63
2240,50700.5898,,-7.02,,,507.005898
2241,50748.6914,,-7.48,,,507.486914
2242,50797.7109,,-6.59,,,507.977109
2243,50846.2617,,-7.5,,,508.462617
2244,50864.0,529.3,,,,508.64
2245,50895.8438,,-7.37,,,508.958438
2246,50945.4062,,-6.69,,,509.45406199999996
2247,50993.1172,,-6.71,,,509.931172
2248,51039.4,530.0,,,,510.394
2249,51040.8008,,-7.84,,,510.408008
2250,51092.3438,,-7.38,,,510.92343800000003
2251,51142.7539,,-7.38,,,511.427539
2252,51192.8867,,-7.22,,,511.928867
2253,51242.3477,,-6.95,,,512.4234769999999
2254,51248.7,535.1,,,,512.487
2255,51290.6719,,-7.02,,,512.9067190000001
2256,51339.1523,,-6.77,,,513.391523
2257,51386.9727,,-7.21,,,513.869727
2258,51435.7031,,-6.61,,,514.357031
2259,51481.6,513.0,,,,514.816
2260,51482.7852,,-6.42,,,514.827852
2261,51528.4727,,-5.98,,,515.284727
2262,51574.8008,,-7.41,,,515.748008
2263,51622.457,,-6.57,,,516.22457
2264,51670.8984,,-7.35,,,516.708984
2265,51718.8594,,-6.11,,,517.188594
2266,51738.5,438.15,,,,517.385
2267,51765.2383,,-6.64,,,517.652383
2268,51811.3008,,-5.49,,,518.1130079999999
2269,51854.3594,,-6.81,,,518.543594
2270,51901.3789,,-6.26,,,519.0137890000001
2271,51922.0,438.0,,,,519.22
2272,51946.8125,,-5.97,,,519.468125
2273,51989.6562,,-4.62,,,519.896562
2274,52032.0547,,-6.36,,,520.320547
2275,52074.9102,,-5.24,,,520.749102
2276,52117.3633,,-6.23,,,521.173633
2277,52150.3,437.04,,,,521.503
2278,52162.7773,,-7.27,,,521.627773
2279,52211.7422,,-6.32,,,522.117422
2280,52258.2695,,-6.86,,,522.5826950000001
2281,52305.2383,,-6.32,,,523.052383
2282,52351.8867,,-6.75,,,523.518867
2283,52382.0,,,217.3,190.4,523.82
2284,52398.0625,,-6.07,,,523.980625
2285,52443.0195,,-5.66,,,524.430195
2286,52452.7,461.6,,,,524.5269999999999
2287,52487.6367,,-7.04,,,524.8763670000001
2288,52534.5234,,-5.97,,,525.345234
2289,52579.5,,-6.35,,,525.795
2290,52624.8633,,-5.28,,,526.2486329999999
2291,52667.9922,,-6.72,,,526.679922
2292,52713.3906,,-6.11,,,527.133906
2293,52757.0664,,-4.61,,,527.5706640000001
2294,52799.2617,,-6.11,,,527.992617
2295,52842.5742,,-6.18,,,528.425742
2296,52880.6,475.6666667,,,,528.806
2297,52887.6641,,-6.62,,,528.8766410000001
2298,52934.6328,,-6.82,,,529.346328
2299,52982.1641,,-6.33,,,529.821641
2300,53026.1523,,-4.25,,,530.261523
2301,53067.4688,,-5.75,,,530.6746880000001
2302,53109.5156,,-6.18,,,531.095156
2303,53135.1,514.37,,,,531.351
2304,53153.2773,,-5.08,,,531.532773
2305,53194.918,,-5.41,,,531.94918
2306,53236.6484,,-5.03,,,532.366484
2307,53277.6445,,-5.18,,,532.776445
2308,53318.3555,,-4.95,,,533.183555
2309,53338.1,460.6666667,,,,533.381
2310,53358.8828,,-4.92,,,533.588828
2311,53399.0742,,-4.99,,,533.9907420000001
2312,53439.7344,,-5.29,,,534.397344
2313,53482.0469,,-6.18,,,534.820469
2314,53526.2422,,-6.3,,,535.262422
2315,53571.4648,,-6.08,,,535.714648
2316,53617.3125,,-7.19,,,536.173125
2317,53642.4,466.0,,,,536.424
2318,53665.6602,,-6.87,,,536.656602
2319,53713.875,,-6.66,,,537.13875
2320,53760.9297,,-5.54,,,537.609297
2321,53803.9766,,-6.25,,,538.039766
2322,53845.6,534.2,,,,538.456
2323,53848.4336,,-5.54,,,538.484336
2324,53856.6,483.0,,,,538.566
2325,53892.6523,,-6.52,,,538.926523
2326,53937.7734,,-6.25,,,539.377734
2327,53983.9922,,-6.67,,,539.839922
2328,54030.5625,,-6.5,,,540.305625
2329,54077.6055,,-6.98,,,540.7760549999999
2330,54124.9648,,-5.66,,,541.249648
2331,54168.8594,,-5.96,,,541.688594
2332,54213.0234,,-5.83,,,542.130234
2333,54256.4062,,-5.42,,,542.5640619999999
2334,54300.6797,,-7.04,,,543.006797
2335,54347.4922,,-6.9,,,543.474922
2336,54366.2,546.0,,,,543.6619999999999
2337,54395.875,,-6.86,,,543.95875
2338,54444.6133,,-7.4,,,544.4461329999999
2339,54494.5508,,-7.4,,,544.945508
2340,54544.4648,,-6.79,,,545.444648
2341,54593.7695,,-7.62,,,545.9376950000001
2342,54642.3,550.1,,,,546.423
2343,54644.8203,,-7.9,,,546.448203
2344,54696.9414,,-7.37,,,546.969414
2345,54748.0,,-7.39,,,547.48
2346,54797.0,,-5.94,,,547.97
2347,54840.0,542.9,,,,548.4
2348,54843.1797,,-6.6,,,548.431797
2349,54889.7227,,-6.76,,,548.8972269999999
2350,54893.1,553.9,,,,548.931
2351,54937.1484,,-6.14,,,549.371484
2352,54982.2852,,-5.79,,,549.822852
2353,55026.7773,,-6.93,,,550.267773
2354,55074.3633,,-6.82,,,550.7436329999999
2355,55121.6289,,-6.04,,,551.2162890000001
2356,55168.1797,,-7.05,,,551.681797
2357,55215.8203,,-6.85,,,552.158203
2358,55263.6094,,-6.34,,,552.636094
2359,55306.4,541.6666667,,,,553.064
2360,55310.4023,,-6.59,,,553.104023
2361,55358.3828,,-7.81,,,553.583828
2362,55408.6914,,-6.79,,,554.086914
2363,55457.5938,,-6.77,,,554.5759380000001
2364,55505.4531,,-6.81,,,555.054531
2365,55553.6367,,-7.19,,,555.536367
2366,55585.6,514.8,,,,555.856
2367,55603.207,,-7.37,,,556.03207
2368,55653.9805,,-7.91,,,556.539805
2369,55707.1992,,-8.33,,,557.071992
2370,55761.332,,-7.32,,,557.61332
2371,55771.2,519.6666667,,,,557.712
2372,55812.6211,,-7.35,,,558.126211
2373,55863.8281,,-8.13,,,558.638281
2374,55917.7344,,-8.38,,,559.1773440000001
2375,55971.2539,,-6.75,,,559.712539
2376,56022.8438,,-8.67,,,560.228438
2377,56042.7,561.1,,,,560.427
2378,56076.2383,,-7.37,,,560.762383
2379,56128.3242,,-7.29,,,561.283242
2380,56177.8047,,-6.52,,,561.778047
2381,56207.7,554.0,,,,562.077
2382,56225.8945,,-6.88,,,562.258945
2383,56275.207,,-8.08,,,562.75207
2384,56326.3906,,-6.63,,,563.263906
2385,56375.6953,,-7.0,,,563.756953
2386,56424.375,,-7.1,,,564.24375
2387,56441.3,502.1,,,,564.413
2388,56473.8086,,-7.21,,,564.738086
2389,56523.1641,,-6.64,,,565.231641
2390,56570.9062,,-6.46,,,565.709062
2391,56618.1289,,-7.61,,,566.181289
2392,56660.1,523.0,,,,566.601
2393,56668.9414,,-6.52,,,566.689414
2394,56716.4766,,-7.18,,,567.164766
2395,56766.1406,,-6.36,,,567.6614059999999
2396,56812.3203,,-6.13,,,568.123203
2397,56857.9062,,-6.56,,,568.579062
2398,56903.4688,,-5.32,,,569.0346880000001
2399,56930.0,454.2,,,,569.3
2400,56948.1797,,-6.83,,,569.481797
2401,56993.9883,,-6.25,,,569.939883
2402,57040.5195,,-6.37,,,570.405195
2403,57085.957,,-5.72,,,570.8595700000001
2404,57088.0,,,216.6,221.7,570.88
2405,57103.6,441.8,,,,571.036
2406,57129.7852,,-5.2,,,571.297852
2407,57171.6367,,-5.99,,,571.716367
2408,57215.6953,,-4.97,,,572.156953
2409,57257.5781,,-5.7,,,572.575781
2410,57300.1367,,-5.58,,,573.0013670000001
2411,57345.7344,,-7.79,,,573.457344
2412,57394.6172,,-6.66,,,573.946172
2413,57416.0,434.9,,,,574.16
2414,57442.6914,,-5.97,,,574.426914
2415,57487.7969,,-5.75,,,574.877969
2416,57531.9258,,-6.43,,,575.319258
2417,57578.1875,,-6.61,,,575.781875
2418,57625.2734,,-5.83,,,576.252734
2419,57640.3,425.0,,,,576.403
2420,57657.0,,,218.7,210.4,576.57
2421,57669.0312,,-5.23,,,576.690312
2422,57712.8438,,-6.95,,,577.1284380000001
2423,57760.0898,,-7.16,,,577.600898
2424,57809.2812,,-6.82,,,578.092812
2425,57857.2422,,-6.23,,,578.572422
2426,57903.5781,,-6.2,,,579.035781
2427,57914.9,442.7,,,,579.149
2428,57948.9297,,-5.97,,,579.489297
2429,57993.8555,,-6.1,,,579.938555
2430,58038.6094,,-5.25,,,580.386094
2431,58080.9844,,-6.57,,,580.809844
2432,58098.6,426.3333333,,,,580.986
2433,58126.7695,,-5.28,,,581.267695
2434,58170.1914,,-5.98,,,581.701914
2435,58212.1719,,-4.42,,,582.121719
2436,58254.1523,,-6.03,,,582.541523
2437,58296.5781,,-5.03,,,582.965781
2438,58338.0938,,-4.92,,,583.380938
2439,58379.207,,-5.86,,,583.79207
2440,58390.5,430.1,,,,583.905
2441,58422.4062,,-5.66,,,584.224062
2442,58466.8242,,-6.42,,,584.6682420000001
2443,58510.543,,-4.83,,,585.10543
2444,58552.1914,,-4.6,,,585.521914
2445,58591.6016,,-5.19,,,585.916016
2446,58597.8,425.3333333,,,,585.9780000000001
2447,58633.2227,,-5.44,,,586.332227
2448,58675.6953,,-5.64,,,586.756953
2449,58717.8008,,-4.89,,,587.178008
2450,58759.9961,,-5.93,,,587.599961
2451,58803.2422,,-5.8,,,588.032422
2452,58847.2344,,-6.08,,,588.472344
2453,58862.0,412.0,,,,588.62
2454,58892.1328,,-5.78,,,588.921328
2455,58898.2,436.61,,,,588.982
2456,58936.1328,,-5.9,,,589.361328
2457,58980.2305,,-5.8,,,589.8023049999999
2458,59024.1211,,-5.71,,,590.241211
2459,59067.4062,,-5.41,,,590.6740619999999
2460,59100.8,431.6666667,,,,591.008
2461,59110.0117,,-5.36,,,591.1001170000001
2462,59152.6641,,-7.08,,,591.526641
2463,59201.4883,,-4.53,,,592.0148829999999
2464,59241.6289,,-6.16,,,592.416289
2465,59286.0508,,-6.26,,,592.860508
2466,59332.9336,,-7.3,,,593.329336
2467,59380.8594,,-6.1,,,593.808594
2468,59425.8945,,-4.82,,,594.258945
2469,59468.8672,,-6.28,,,594.688672
2470,59513.5234,,-6.55,,,595.135234
2471,59560.2266,,-6.19,,,595.602266
2472,59605.9297,,-5.85,,,596.059297
2473,59650.5,,-7.15,,,596.505
2474,59696.9,430.8,,,,596.969
2475,59699.7461,,-6.9,,,596.9974609999999
2476,59747.4883,,-5.32,,,597.474883
2477,59791.0938,,-5.9,,,597.910938
2478,59834.875,,-5.92,,,598.34875
2479,59879.0469,,-5.72,,,598.790469
2480,59924.5,,-7.27,,,599.245
2481,59972.4023,,-6.35,,,599.724023
2482,60007.1,438.7,,,,600.071
2483,60019.9414,,-6.78,,,600.199414
2484,60067.6875,,-6.67,,,600.676875
2485,60115.7578,,-7.25,,,601.157578
2486,60165.8398,,-7.33,,,601.658398
2487,60216.3477,,-6.92,,,602.163477
2488,60251.8,430.0,,,,602.518
2489,60265.293,,-6.66,,,602.65293
2490,60313.1992,,-7.48,,,603.1319920000001
2491,60364.4062,,-6.97,,,603.644062
2492,60413.5586,,-6.25,,,604.135586
2493,60459.7383,,-7.25,,,604.5973829999999
2494,60509.832,,-6.73,,,605.0983200000001
2495,60557.6719,,-6.07,,,605.576719
2496,60602.8906,,-5.79,,,606.028906
2497,60605.5,443.7,,,,606.055
2498,60648.5039,,-7.22,,,606.485039
2499,60697.0156,,-6.91,,,606.970156
2500,60746.5742,,-7.24,,,607.465742
2501,60796.9492,,-7.52,,,607.9694920000001
2502,60847.4961,,-6.68,,,608.474961
2503,60868.7,444.0,,,,608.687
2504,60896.0117,,-6.45,,,608.9601170000001
2505,60943.9102,,-7.13,,,609.4391019999999
2506,60993.832,,-7.77,,,609.93832
2507,61044.5195,,-6.43,,,610.445195
2508,61093.6445,,-7.13,,,610.936445
2509,61142.4531,,-6.86,,,611.424531
2510,61191.7539,,-7.09,,,611.917539
2511,61241.5508,,-7.32,,,612.4155079999999
2512,61253.0,467.5,,,,612.53
2513,61292.2344,,-7.39,,,612.9223440000001
2514,61342.9297,,-7.01,,,613.429297
2515,61394.0898,,-8.11,,,613.9408980000001
2516,61447.0469,,-7.6,,,614.470469
2517,61482.2,484.0,,,,614.822
2518,61499.2266,,-6.96,,,614.992266
2519,61549.7539,,-7.44,,,615.4975390000001
2520,61601.1328,,-7.77,,,616.011328
2521,61653.6953,,-7.52,,,616.536953
2522,61705.668,,-7.26,,,617.05668
2523,61757.0195,,-7.62,,,617.570195
2524,61809.3164,,-7.77,,,618.093164
2525,61817.0,488.8,,,,618.17
2526,61862.875,,-8.37,,,618.62875
2527,61918.75,,-8.22,,,619.1875
2528,61974.4961,,-8.94,,,619.744961
2529,62033.293,,-8.17,,,620.33293
2530,62067.2,434.0,,,,620.672
2531,62089.0234,,-7.94,,,620.890234
2532,62143.5664,,-8.05,,,621.4356640000001
2533,62198.3867,,-8.19,,,621.983867
2534,62254.2148,,-8.6,,,622.542148
2535,62311.7188,,-8.86,,,623.117188
2536,62370.582,,-8.57,,,623.70582
2537,62400.0,439.7,,,,624.0
2538,62427.957,,-7.25,,,624.27957
2539,62479.7734,,-8.91,,,624.797734
2540,62538.7383,,-8.89,,,625.387383
2541,62598.1523,,-8.85,,,625.981523
2542,62657.0703,,-8.53,,,626.570703
2543,62703.9,461.9,,,,627.039
2544,62714.707,,-8.24,,,627.14707
2545,62771.3164,,-9.17,,,627.713164
2546,62832.2109,,-9.47,,,628.322109
2547,62859.0,,,218.4,195.3,628.59
2548,62894.0898,,-8.6,,,628.9408980000001
2549,62952.7656,,-8.41,,,629.527656
2550,63012.0156,,-10.19,,,630.120156
2551,63034.0,461.1,,,,630.34
2552,63079.1367,,-9.27,,,630.791367
2553,63141.0586,,-9.22,,,631.410586
2554,63202.9414,,-9.41,,,632.0294140000001
2555,63265.0312,,-8.95,,,632.650312
2556,63308.9,456.6666667,,,,633.089
2557,63325.6562,,-9.3,,,633.256562
2558,63387.5469,,-9.05,,,633.8754690000001
2559,63448.2148,,-8.83,,,634.482148
2560,63507.5664,,-8.49,,,635.0756640000001
2561,63563.9297,,-6.68,,,635.639297
2562,63615.0,,-6.82,,,636.15
2563,63665.2,475.6,,,,636.6519999999999
2564,63665.7383,,-8.34,,,636.657383
2565,63719.6562,,-6.63,,,637.196562
2566,63770.9414,,-8.87,,,637.709414
2567,63828.8789,,-7.88,,,638.2887890000001
2568,63883.6094,,-7.86,,,638.836094
2569,63937.668,,-7.12,,,639.37668
2570,63976.1,444.0,,,,639.761
2571,63989.0898,,-7.45,,,639.890898
2572,64042.2695,,-8.53,,,640.422695
2573,64100.1406,,-9.08,,,641.001406
2574,64159.9023,,-8.38,,,641.599023
2575,64218.4023,,-8.78,,,642.184023
2576,64277.7773,,-9.32,,,642.777773
2577,64305.1,460.7,,,,643.0509999999999
2578,64339.8828,,-8.71,,,643.398828
2579,64398.9492,,-8.24,,,643.989492
2580,64456.7852,,-8.82,,,644.567852
2581,64516.2852,,-9.11,,,645.1628519999999
2582,64538.7,449.3333333,,,,645.387
2583,64577.2305,,-8.4,,,645.772305
2584,64635.375,,-9.24,,,646.35375
2585,64696.7656,,-8.3,,,646.967656
2586,64755.9609,,-9.34,,,647.559609
2587,64817.4492,,-9.01,,,648.174492
2588,64867.7,459.3,,,,648.677
2589,64878.8672,,-8.82,,,648.788672
2590,64939.0,,,218.3,191.4,649.39
2591,64939.0859,,-8.89,,,649.390859
2592,64998.4062,,-7.72,,,649.984062
2593,65053.8555,,-7.72,,,650.538555
2594,65110.793,,-9.77,,,651.10793
2595,65126.2,452.6666667,,,,651.262
2596,65173.0781,,-8.36,,,651.730781
2597,65232.0664,,-9.03,,,652.3206640000001
2598,65293.1445,,-8.67,,,652.931445
2599,65353.3438,,-9.14,,,653.533438
2600,65415.3438,,-9.42,,,654.153438
2601,65478.5625,,-8.79,,,654.785625
2602,65482.3,470.5,,,,654.823
2603,65539.4141,,-9.56,,,655.394141
2604,65602.8359,,-8.46,,,656.028359
2605,65663.0625,,-9.0,,,656.630625
2606,65724.3047,,-9.36,,,657.2430469999999
2607,65782.4,479.6,,,,657.824
2608,65787.8047,,-9.59,,,657.8780469999999
2609,65852.0625,,-8.78,,,658.520625
2610,65913.8906,,-9.29,,,659.138906
2611,65939.0,,,218.4,194.9,659.39
2612,65976.9297,,-9.58,,,659.7692969999999
2613,66041.9219,,-9.48,,,660.419219
2614,66086.0,450.7,,,,660.86
2615,66106.2969,,-9.17,,,661.0629690000001
2616,66170.1328,,-9.81,,,661.7013280000001
2617,66236.1953,,-9.2,,,662.3619530000001
2618,66299.2109,,-9.11,,,662.992109
2619,66329.4,456.0,,,,663.294
2620,66361.5312,,-8.83,,,663.615312
2621,66423.0469,,-9.04,,,664.230469
2622,66484.8203,,-7.85,,,664.848203
2623,66541.3672,,-9.71,,,665.4136719999999
2624,66605.9922,,-8.67,,,666.0599219999999
2625,66667.1094,,-8.46,,,666.671094
2626,66726.9688,,-9.21,,,667.269688
2627,66734.3,473.7,,,,667.3430000000001
2628,66789.8516,,-9.23,,,667.898516
2629,66852.6562,,-8.5,,,668.526562
2630,66913.375,,-9.01,,,669.13375
2631,66975.625,,-9.61,,,669.75625
2632,67026.0,460.0,,,,670.26
2633,67040.9453,,-8.82,,,670.4094530000001
2634,67103.0547,,-9.39,,,671.030547
2635,67167.1172,,-9.26,,,671.671172
2636,67231.3516,,-9.44,,,672.3135159999999
2637,67296.0156,,-8.86,,,672.960156
2638,67358.1406,,-8.9,,,673.581406
2639,67410.3,462.1,,,,674.1030000000001
2640,67420.6094,,-9.4,,,674.206094
2641,67484.8984,,-8.78,,,674.8489840000001
2642,67545.8125,,-7.81,,,675.458125
2643,67603.7422,,-9.11,,,676.0374219999999
2644,67636.3,450.3333333,,,,676.363
2645,67665.8203,,-9.12,,,676.6582030000001
2646,67729.4297,,-9.32,,,677.2942969999999
2647,67792.9688,,-7.12,,,677.929688
2648,67847.8203,,-8.87,,,678.4782030000001
2649,67908.3984,,-8.6,,,679.0839840000001
2650,67968.9219,,-8.27,,,679.689219
2651,67982.7,489.8,,,,679.827
2652,68028.5938,,-9.06,,,680.285938
2653,68091.4844,,-9.63,,,680.914844
2654,68158.1172,,-9.51,,,681.5811719999999
2655,68221.2,472.6666667,,,,682.212
2656,68224.25,,-9.31,,,682.2425
2657,68289.4453,,-7.79,,,682.8944530000001
2658,68345.9219,,-8.04,,,683.459219
